HumGen,HumGen
994,10971
994,1017
994,3480
994,1457
994,7531
994,7316
994,3276
994,5241
994,1387
994,983
994,5291
994,6790
994,5580
994,5210
994,11331
994,1432
994,4301
994,7529
994,2099
994,1020
79090,79090
79090,58485
79090,58190
79090,126003
79090,27095
79090,122553
6338,6337
6338,5894
6338,29924
6338,6339
6338,6340
6338,7316
6338,6446
6338,9146
55869,5566
55869,8841
55869,5170
55869,26225
55869,58
55869,2101
55869,7170
55869,4311
55869,5165
55869,7157
55869,2335
55869,5347
55869,126003
55869,3191
55869,1385
55869,1457
55869,6234
55869,3320
55869,9212
55869,7171
55869,3308
55869,1612
55869,51060
55869,5501
55869,6790
55869,375
55869,7415
55869,11200
55869,6795
55869,10524
55869,5164
5970,5566
5970,1644
5970,3312
5970,1019
5970,8841
5970,7421
5970,5465
5970,6256
5970,5290
5970,5970
5970,1051
5970,203068
5970,5409
5970,196
5970,8850
5970,5515
5970,23408
5970,7083
5970,2648
5970,58
5970,5468
5970,2058
5970,5518
5970,3309
5970,6352
5970,3066
5970,112399
5970,53944
5970,9817
5970,3383
5970,7157
5970,29920
5970,6303
5970,7454
5970,117159
5970,3576
5970,6421
5970,5888
5970,240
5970,1499
5970,9971
5970,10808
5970,7314
5970,5347
5970,5340
5970,347733
5970,7317
5970,367
5970,4792
5970,5300
5970,5151
5970,3146
5970,6035
5970,301
5970,5591
5970,1969
5970,9349
5970,1111
5970,595
5970,19
5970,7846
5970,292
5970,814
5970,2908
5970,5602
5970,8678
5970,8517
5970,23411
5970,3480
5970,1457
5970,51520
5970,7052
5970,3551
5970,3065
5970,80854
5970,4914
5970,142
5970,790
5970,695
5970,6347
5970,7316
5970,5315
5970,3276
5970,3320
5970,10013
5970,5594
5970,1025
5970,1147
5970,5241
5970,10382
5970,1387
5970,6207
5970,2932
5970,1666
5970,3308
5970,6774
5970,293
5970,713
5970,5467
5970,5516
5970,472
5970,5321
5970,71
5970,3852
5970,6790
5970,4141
5970,4791
5970,3725
5970,3306
5970,3091
5970,11331
5970,55662
5970,4193
5970,1459
5970,4790
5970,1432
5970,7015
5970,5371
5970,7322
5970,10524
5970,3326
5970,10856
5970,5111
5970,9131
5970,6652
5970,7431
5970,6141
5970,2099
5970,498
9132,3312
9132,10963
9132,66002
9132,57118
9132,1436
9132,3060
9132,7184
9132,3320
9132,56953
9132,3786
6037,59
6037,9453
6037,60
10599,1445
10599,10381
123263,351
1595,5733
1595,3030
1595,3845
1595,2495
1595,3265
1595,285242
1595,7048
1595,7525
1595,7316
1595,3308
1595,51060
2683,7124
2683,2683
2683,3906
2683,11253
2683,203068
2683,170572
2683,4311
2683,2548
2683,1487
2683,3482
2683,4319
2683,126003
2683,1956
2683,3728
2683,7846
2683,3191
2683,7037
2683,7316
2683,7277
2683,3184
2683,375
2683,3326
2683,8703
2044,2044
2044,2064
2044,7316
2044,6774
2044,4790
80777,4697
80777,6727
80777,3845
80777,7407
80777,351
80777,439
80777,1727
80777,345274
80777,51706
80777,64087
80777,7388
80777,54205
80777,2023
80777,476
80777,4074
80777,483
80777,6890
80777,6567
80777,821
80777,7037
80777,7316
80777,6678
80777,11331
80777,51477
80777,7386
80777,55967
80777,10682
80777,87
7295,4881
7295,7124
7295,3612
7295,7295
7295,5224
7295,9446
7295,328
7295,3033
7295,9973
7295,2395
7295,2027
7295,3309
7295,3094
7295,10963
7295,5660
7295,112399
7295,10468
7295,7534
7295,5460
7295,7157
7295,8407
7295,2280
7295,1938
7295,1738
7295,5723
7295,6421
7295,1499
7295,2597
7295,205
7295,55577
7295,3146
7295,2023
7295,3613
7295,2876
7295,1956
7295,10016
7295,5223
7295,2026
7295,2908
7295,445
7295,1017
7295,3336
7295,5052
7295,1026
7295,4914
7295,2671
7295,7316
7295,2950
7295,5770
7295,2987
7295,7298
7295,7416
7295,1666
7295,471
7295,5728
7295,1277
7295,2100
7295,119391
7295,983
7295,203
7295,25824
7295,51060
7295,5501
7295,6733
7295,3958
7295,204
7295,7001
7295,51185
7295,5605
7295,2806
7295,4790
7295,7322
7295,11315
7295,9131
7295,6646
7295,7431
7295,87
7295,1020
7295,6647
200909,1445
5268,65061
5268,7167
5268,9446
5268,3845
5268,5601
5268,4190
5268,3309
5268,8724
5268,9588
5268,217
5268,3157
5268,387
5268,1915
5268,2841
5268,841
5268,54575
5268,2947
5268,3065
5268,100
5268,207
5268,7316
5268,3320
5268,7086
5268,471
5268,3704
5268,4677
5268,8200
5268,5329
5268,3326
5268,10105
5268,2099
5268,6647
5224,7295
5224,5224
5224,2597
5224,5223
5224,7316
5224,4193
5224,1080
5224,226
644,644
644,5163
644,5604
644,5579
644,64805
644,7846
644,5595
644,4914
644,207
644,7316
644,5594
644,208
644,9131
10390,112399
10390,998
10390,7316
10390,4946
10390,1459
10390,79784
10390,8826
10390,4301
2717,2717
2717,27430
2717,823
2717,501
2717,112399
2717,2539
2717,821
2717,7316
2717,7015
2717,5226
6583,3265
2875,823
2875,1072
2875,5898
2879,231
2879,3028
2879,2027
2879,3094
2879,10963
2879,7417
2879,9588
2879,8407
2879,2280
2879,6648
2879,5300
2879,2023
2879,3613
2879,2026
2879,3336
2879,4199
2879,7316
2879,7086
2879,7416
2879,119391
2879,3725
2879,56605
2879,7001
2879,1854
2879,51022
2879,11315
2879,226
2879,10105
2879,6647
6720,6720
6720,2648
6720,7157
6720,1950
6720,3172
6720,5347
6720,367
6720,5595
6720,23411
6720,5816
6720,190
6720,8398
6720,7316
6720,1024
6720,3320
6720,5594
6720,5469
6720,1387
6720,2932
6720,2100
6720,472
6720,4544
6720,3326
6720,10856
6720,2099
9563,3191
5569,5566
5569,7157
5569,1956
5569,5567
3906,3312
3906,2683
3906,3906
3906,7316
9446,7167
9446,7295
9446,5268
9446,9446
9446,8802
9446,2941
9446,9973
9446,351
9446,823
9446,501
9446,53343
9446,9588
9446,8407
9446,2335
9446,3315
9446,3336
9446,4914
9446,7316
9446,2950
9446,308
9446,50
9446,5034
9446,2653
9446,2952
9446,8833
9446,1854
9446,8801
9446,7386
9446,60
9446,10524
9446,5236
9446,5226
9446,3939
9446,6647
2893,5566
2893,2893
2893,815
2893,1445
2893,10369
2893,818
2893,2890
2893,2892
2893,5578
2893,2100
2893,8826
2893,87
27430,2717
27430,203068
27430,351
27430,5198
27430,2539
27430,4143
27430,2762
27430,2597
27430,2582
27430,826
27430,4144
27430,7358
27430,10971
27430,7846
27430,7264
27430,8398
27430,7316
27430,5530
27430,64175
27430,5499
27430,3269
8513,6948
8513,495
8513,673
8513,1208
716,715
716,716
716,2335
716,9734
716,710
716,79001
26229,26229
26229,2548
26229,2859
26229,3749
26229,2100
26229,3184
26229,3156
10188,10188
10188,2885
10188,5163
10188,1445
10188,3055
10188,8411
10188,998
10188,3741
10188,7157
10188,7454
10188,7161
10188,367
10188,7525
10188,4067
10188,1956
10188,292
10188,4915
10188,3191
10188,5159
10188,2534
10188,4914
10188,207
10188,7316
10188,2260
10188,3320
10188,6714
10188,10461
10188,2167
10188,238
10188,358
10188,10524
10188,3326
10188,8503
8399,8399
8399,7083
8399,8648
8399,2539
8399,10381
8399,81027
8399,1111
8399,84706
8399,189
8399,5327
8399,2671
8399,7277
8399,6790
8399,56605
8399,358
8399,9146
590,590
590,444
590,7536
384,383
384,7316
384,1376
40,41
40,9311
782,351
782,775
782,783
782,784
782,7316
782,773
55304,3191
11253,2683
11253,1487
11253,3482
11253,126003
11253,3191
11253,3480
11253,7316
11253,5728
11253,2100
11253,3184
11253,375
1140,1140
1140,7316
5742,5743
5742,5740
815,2893
815,815
815,1051
815,7407
815,1760
815,3746
815,3190
815,3297
815,8851
815,816
815,2904
815,4846
815,403
815,4137
815,4842
815,818
815,1956
815,10971
815,488
815,1385
815,3480
815,3065
815,1103
815,207
815,7316
815,3320
815,6531
815,6821
815,1716
815,3674
815,8639
815,3706
815,817
815,2902
815,3326
815,7529
815,87
815,4087
1460,5565
1460,128
1460,6256
1460,994
1460,1460
1460,7412
1460,5515
1460,3845
1460,9261
1460,1137
1460,5127
1460,3028
1460,6096
1460,6470
1460,5518
1460,6195
1460,2643
1460,2247
1460,112399
1460,2495
1460,7153
1460,5306
1460,4311
1460,2244
1460,7465
1460,7157
1460,1738
1460,2335
1460,4953
1460,5888
1460,10724
1460,1499
1460,94
1460,347733
1460,9332
1460,6389
1460,4792
1460,5300
1460,2593
1460,9397
1460,3667
1460,3074
1460,4067
1460,9221
1460,3932
1460,1111
1460,369
1460,1017
1460,23411
1460,5096
1460,1026
1460,1457
1460,3551
1460,333
1460,3065
1460,6197
1460,4914
1460,7316
1460,7155
1460,156
1460,3320
1460,1025
1460,56413
1460,8665
1460,5499
1460,2932
1460,7416
1460,1786
1460,2100
1460,3692
1460,983
1460,3181
1460,5501
1460,3725
1460,7415
1460,5210
1460,11004
1460,4193
1460,1459
1460,1454
1460,6472
1460,1432
1460,60
1460,5624
1460,5371
1460,2246
1460,8826
1460,773
1460,NH22
1460,2099
7084,3845
7084,373156
8802,9446
8802,8802
8802,5163
8802,9973
8802,4190
8802,501
8802,112399
8802,51067
8802,4706
8802,4967
8802,3329
8802,1738
8802,6648
8802,1499
8802,51727
8802,462
8802,23395
8802,6389
8802,7345
8802,8803
8802,5019
8802,9759
8802,2232
8802,57505
8802,7316
8802,1892
8802,308
8802,6390
8802,2653
8802,8833
8802,8801
8802,60
8802,283
8802,9131
8802,6647
328,5447
328,8573
328,8841
328,6711
328,7295
328,5423
328,118881
328,5029
328,351
328,2027
328,4598
328,6391
328,3832
328,3066
328,7374
328,7051
328,5198
328,3190
328,1655
328,6124
328,54935
328,57591
328,5352
328,4719
328,51067
328,23761
328,9588
328,7157
328,1950
328,2280
328,9497
328,80222
328,79661
328,7161
328,1938
328,7422
328,6421
328,6548
328,5720
328,3421
328,10157
328,3098
328,5347
328,2180
328,2064
328,1198
328,1509
328,6389
328,1915
328,9
328,89845
328,3185
328,3956
328,51181
328,826
328,10376
328,5591
328,5050
328,6222
328,4170
328,9266
328,4779
328,9265
328,818
328,1956
328,4830
328,30833
328,9759
328,23576
328,3728
328,27032
328,292
328,3191
328,6560
328,7168
328,1613
328,5595
328,4363
328,23411
328,4758
328,1457
328,3376
328,9045
328,51520
328,3065
328,4914
328,142
328,2729
328,7316
328,51426
328,2030
328,2260
328,7272
328,670
328,10914
328,10013
328,23541
328,1455
328,290
328,317
328,280
328,1508
328,5034
328,8883
328,7171
328,1786
328,6774
328,2100
328,7296
328,3692
328,472
328,9475
328,3704
328,3856
328,5291
328,6790
328,6733
328,2237
328,8904
328,3725
328,5859
328,960
328,51185
328,3091
328,3921
328,4193
328,1362
328,4627
328,51174
328,7389
328,60
328,1241
328,382
328,7015
328,5371
328,11315
328,3295
328,226
328,6122
328,5875
328,10856
328,3855
328,5111
328,3187
328,6609
328,2050
328,87
328,10572
328,435
328,498
3290,1956
6751,6750
6751,6755
2885,6850
2885,3312
2885,4538
2885,6711
2885,5465
2885,9963
2885,5290
2885,10188
2885,2885
2885,7412
2885,5775
2885,203068
2885,4233
2885,27
2885,2512
2885,1191
2885,3845
2885,5601
2885,5564
2885,90134
2885,10383
2885,51762
2885,5536
2885,5781
2885,1445
2885,6195
2885,351
2885,3309
2885,6352
2885,54106
2885,2263
2885,112399
2885,2185
2885,2495
2885,3190
2885,1615
2885,350
2885,8724
2885,8175
2885,3265
2885,3700
2885,2954
2885,5148
2885,2103
2885,3329
2885,2316
2885,11188
2885,7018
2885,183
2885,998
2885,7534
2885,2098
2885,5979
2885,7157
2885,2
2885,7454
2885,1950
2885,610
2885,2335
2885,240
2885,212
2885,6506
2885,5720
2885,2639
2885,6279
2885,9971
2885,887
2885,5644
2885,567
2885,7533
2885,2324
2885,2064
2885,2516
2885,5295
2885,3075
2885,5156
2885,1814
2885,7317
2885,367
2885,2597
2885,3064
2885,10454
2885,6853
2885,3667
2885,25
2885,197
2885,4214
2885,3074
2885,2023
2885,7010
2885,5296
2885,5950
2885,5294
2885,2168
2885,4137
2885,6280
2885,9266
2885,1969
2885,873
2885,5791
2885,1956
2885,26275
2885,6633
2885,2322
2885,3868
2885,9759
2885,10971
2885,292
2885,5573
2885,5879
2885,3717
2885,5338
2885,3853
2885,5159
2885,10165
2885,5144
2885,2534
2885,2550
2885,1436
2885,1742
2885,3716
2885,2571
2885,2066
2885,5520
2885,4914
2885,1815
2885,613
2885,3791
2885,100
2885,153
2885,3861
2885,790
2885,4133
2885,695
2885,7531
2885,7316
2885,84790
2885,5770
2885,6300
2885,3857
2885,2260
2885,1892
2885,4629
2885,1144
2885,5530
2885,8529
2885,3320
2885,8570
2885,5594
2885,6714
2885,7275
2885,1465
2885,6261
2885,5499
2885,325
2885,27036
2885,3858
2885,373156
2885,3815
2885,293
2885,2321
2885,7132
2885,3181
2885,2171
2885,3849
2885,3856
2885,71
2885,3852
2885,5291
2885,5501
2885,3784
2885,6578
2885,3674
2885,4582
2885,3184
2885,154
2885,10461
2885,3561
2885,9054
2885,51185
2885,7415
2885,5747
2885,9312
2885,4130
2885,238
2885,3615
2885,2261
2885,79184
2885,302
2885,572
2885,6462
2885,3848
2885,4627
2885,2057
2885,1432
2885,60
2885,3643
2885,10019
2885,1132
2885,7203
2885,7535
2885,3295
2885,8826
2885,3326
2885,10627
2885,9146
2885,3855
2885,NH22
2885,831
2885,4301
2885,7431
2885,3780
2885,2638
2885,2048
2885,7529
2885,2099
2885,3702
2885,8503
2885,6223
11112,2224
11112,8841
11112,11112
11112,4190
11112,9520
11112,2876
11112,10971
11112,7037
11112,7531
11112,7316
11112,6678
11112,5047
11112,708
11112,3615
11112,586
11112,8566
11112,2053
11112,1312
11112,4329
11112,7529
11112,3939
11112,219
11112,6647
7412,6187
7412,6850
7412,3312
7412,4191
7412,1460
7412,2885
7412,7412
7412,203068
7412,10465
7412,7150
7412,3040
7412,5515
7412,2194
7412,6513
7412,440
7412,10383
7412,6134
7412,2058
7412,7407
7412,5781
7412,5518
7412,10963
7412,4722
7412,823
7412,5686
7412,3190
7412,5687
7412,1655
7412,6124
7412,1615
7412,7153
7412,1973
7412,4719
7412,8724
7412,5902
7412,3329
7412,7417
7412,539
7412,2316
7412,6897
7412,5901
7412,7534
7412,9588
7412,29920
7412,8407
7412,1938
7412,6194
7412,6421
7412,38
7412,16
7412,7314
7412,1656
7412,335
7412,6135
7412,4282
7412,5688
7412,1915
7412,2597
7412,3185
7412,29924
7412,4809
7412,3315
7412,3956
7412,6723
7412,1991
7412,2023
7412,5684
7412,301
7412,826
7412,10376
7412,5591
7412,5216
7412,5296
7412,1072
7412,5050
7412,6222
7412,5690
7412,6777
7412,7919
7412,9349
7412,8880
7412,10016
7412,6633
7412,10056
7412,3191
7412,52
7412,5879
7412,3336
7412,27095
7412,10399
7412,5052
7412,3376
7412,9045
7412,51520
7412,6202
7412,7791
7412,142
7412,6234
7412,3189
7412,7037
7412,7531
7412,7316
7412,2950
7412,8565
7412,3857
7412,3320
7412,8570
7412,7298
7412,50
7412,23521
7412,6132
7412,353
7412,3945
7412,6207
7412,5499
7412,7416
7412,3858
7412,1666
7412,521
7412,10097
7412,3692
7412,983
7412,3181
7412,6218
7412,8833
7412,1192
7412,3849
7412,7277
7412,5478
7412,6203
7412,3856
7412,509
7412,7284
7412,3184
7412,4141
7412,1511
7412,375
7412,7001
7412,7415
7412,11331
7412,7536
7412,302
7412,3921
7412,3848
7412,10094
7412,4627
7412,4522
7412,60
7412,23564
7412,506
7412,5110
7412,7203
7412,226
7412,8826
7412,3326
7412,6122
7412,10856
7412,6193
7412,3187
7412,5689
7412,4301
7412,11224
7412,5694
7412,7431
7412,7529
7412,6141
7412,6223
7412,3939
7412,498
387266,8013
387266,10268
8467,5160
8467,8467
8467,1051
8467,6134
8467,26227
8467,5468
8467,54106
8467,3066
8467,54107
8467,7157
8467,6421
8467,6648
8467,1499
8467,4772
8467,5591
8467,6280
8467,1017
8467,1385
8467,3065
8467,4914
8467,7316
8467,5499
8467,2932
8467,1786
8467,2100
8467,472
8467,3068
8467,7415
8467,10856
54963,7371
54963,3191
54963,7316
54963,10524
1051,5915
1051,5970
1051,815
1051,8467
1051,1051
1051,8850
1051,2648
1051,5468
1051,6195
1051,3190
1051,3297
1051,7157
1051,5888
1051,367
1051,3146
1051,9221
1051,841
1051,1956
1051,2908
1051,834
1051,5595
1051,1385
1051,3065
1051,9734
1051,7316
1051,1024
1051,5594
1051,1025
1051,1387
1051,2932
1051,6774
1051,3725
1051,4790
1051,6095
1051,2099
1021,2911
1021,1019
1021,1021
1021,1022
1021,4233
1021,5515
1021,2648
1021,279
1021,3297
1021,8851
1021,5894
1021,9817
1021,112398
1021,7157
1021,1499
1021,2064
1021,5156
1021,367
1021,6426
1021,7046
1021,5684
1021,7345
1021,1969
1021,595
1021,369
1021,1017
1021,8678
1021,23411
1021,1026
1021,4914
1021,207
1021,7316
1021,2264
1021,3320
1021,890
1021,7132
1021,3082
1021,960
1021,3091
1021,2261
1021,1432
1021,7015
1021,5371
1021,3326
1021,5111
819,819
819,3845
819,439
819,3934
819,10857
819,1956
819,3737
819,10726
819,821
819,7316
819,5479
5163,79896
5163,326625
5163,4698
5163,3030
5163,5290
5163,5160
5163,644
5163,10188
5163,8802
5163,5163
5163,23410
5163,34
5163,8850
5163,4726
5163,3028
5163,7923
5163,5162
5163,4722
5163,4719
5163,51067
5163,374291
5163,4967
5163,5165
5163,539
5163,4695
5163,8659
5163,217
5163,29920
5163,4701
5163,5831
5163,80222
5163,79731
5163,38
5163,2744
5163,5188
5163,10157
5163,10455
5163,4725
5163,2475
5163,23395
5163,4594
5163,6389
5163,4942
5163,8192
5163,205
5163,3029
5163,8803
5163,5019
5163,1956
5163,26275
5163,4200
5163,10971
5163,3420
5163,211
5163,5166
5163,79587
5163,4704
5163,6570
5163,4723
5163,3065
5163,57505
5163,1327
5163,207
5163,10939
5163,7316
5163,2260
5163,4720
5163,1892
5163,50
5163,6390
5163,55157
5163,1737
5163,3690
5163,10797
5163,4724
5163,4700
5163,5832
5163,509
5163,513
5163,9054
5163,51185
5163,3091
5163,3419
5163,1329
5163,1854
5163,55699
5163,8801
5163,10352
5163,3735
5163,6472
5163,55967
5163,2746
5163,79001
5163,506
5163,6446
5163,36
5163,4729
5163,10105
5163,5164
5163,219
1791,335
1791,7316
1791,5111
7025,6256
7025,196
7025,8648
7025,5452
7025,7067
7025,3172
7025,10499
7025,7316
7025,23468
7025,11331
7025,2099
5775,128
5775,2885
5775,5775
5775,7083
5775,7534
5775,5644
5775,7533
5775,5295
5775,1915
5775,25
5775,2903
5775,10971
5775,3191
5775,2895
5775,23411
5775,2534
5775,1457
5775,7531
5775,6300
5775,4023
5775,1459
5775,10524
5775,4255
5775,7529
10840,5702
10840,7184
10840,3320
2770,4985
2770,2770
2770,4543
2770,5536
2770,4988
2770,2316
2770,1234
2770,5156
2770,1814
2770,7852
2770,150
2770,21
2770,598
2770,4489
2770,1956
2770,495
2770,111
2770,3480
2770,59340
2770,7316
2770,2260
2770,53637
2770,54331
2770,5140
2770,4524
2770,5241
2770,6752
2770,5728
2770,1268
2770,5105
2770,6753
2770,2864
2770,3725
2770,3356
2770,4627
2770,4544
2770,2057
2770,2099
